id,group_id,latitude,longitude,num_of_company,num_of_large,num_of_bus_stop,num_of_hospital,num_of_theather,num_of_camp,num_of_school,nearest_subway_name,nearest_subway_distance,num_of_subway,num_of_gvn_office,parks_within_500m,parking_lots_within_500m,industry_category,avg_sales_level
2775,81,35.91208,128.816928,173,1,17,0,1,0,1,영남대,10231.205316547614,0,2,0,0,미용,1.25
2810,82,35.912973,128.817826,182,1,16,0,1,0,1,영남대,10358.80742765456,0,2,0,0,서비스,4.0
2776,82,35.912792,128.818595,199,1,15,0,1,0,1,영남대,10382.046980649531,0,1,0,0,서비스,3.2
2775,82,35.91208,128.816928,173,1,17,0,1,0,1,영남대,10231.205316547614,0,2,0,0,서비스,4.0
2810,83,35.912973,128.817826,182,1,16,0,1,0,1,영남대,10358.80742765456,0,2,0,0,소매업,4.03
2776,83,35.912792,128.818595,199,1,15,0,1,0,1,영남대,10382.046980649531,0,1,0,0,소매업,3.97
2775,83,35.91208,128.816928,173,1,17,0,1,0,1,영남대,10231.205316547614,0,2,0,0,소매업,3.9
2810,84,35.912973,128.817826,182,1,16,0,1,0,1,영남대,10358.80742765456,0,2,0,0,도매업,4.17
2776,84,35.912792,128.818595,199,1,15,0,1,0,1,영남대,10382.046980649531,0,1,0,0,도매업,4.17
2775,84,35.91208,128.816928,173,1,17,0,1,0,1,영남대,10231.205316547614,0,2,0,0,도매업,3.0
2810,85,35.912973,128.817826,182,1,16,0,1,0,1,영남대,10358.80742765456,0,2,0,0,교육,1.25
2776,85,35.912792,128.818595,199,1,15,0,1,0,1,영남대,10382.046980649531,0,1,0,0,교육,1.25
2775,85,35.91208,128.816928,173,1,17,0,1,0,1,영남대,10231.205316547614,0,2,0,0,교육,1.25
2810,86,35.912973,128.817826,182,1,16,0,1,0,1,영남대,10358.80742765456,0,2,0,0,유흥주점,2.62
2776,86,35.912792,128.818595,199,1,15,0,1,0,1,영남대,10382.046980649531,0,1,0,0,유흥주점,2.62
2775,86,35.91208,128.816928,173,1,17,0,1,0,1,영남대,10231.205316547614,0,2,0,0,유흥주점,2.56
2810,87,35.912973,128.817826,182,1,16,0,1,0,1,영남대,10358.80742765456,0,2,0,0,의료,5.67
2776,87,35.912792,128.818595,199,1,15,0,1,0,1,영남대,10382.046980649531,0,1,0,0,의료,5.47
2775,87,35.91208,128.816928,173,1,17,0,1,0,1,영남대,10231.205316547614,0,2,0,0,의료,5.76
2810,88,35.912973,128.817826,182,1,16,0,1,0,1,영남대,10358.80742765456,0,2,0,0,카페 및 베이커리,2.0
2776,88,35.912792,128.818595,199,1,15,0,1,0,1,영남대,10382.046980649531,0,1,0,0,카페 및 베이커리,2.0
2775,88,35.91208,128.816928,173,1,17,0,1,0,1,영남대,10231.205316547614,0,2,0,0,카페 및 베이커리,2.0
2761,89,35.914112,128.824312,234,1,13,0,1,0,2,영남대,10803.816884710342,0,2,0,0,음식점,2.53
2781,89,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,음식점,2.78
2815,89,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,음식점,2.64
2761,90,35.914112,128.824312,234,1,13,0,1,0,2,영남대,10803.816884710342,0,2,0,0,서비스,3.67
2781,90,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,서비스,3.67
2815,90,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,서비스,3.67
2761,91,35.914112,128.824312,234,1,13,0,1,0,2,영남대,10803.816884710342,0,2,0,0,소매업,3.91
2781,91,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,소매업,4.0
2815,91,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,소매업,4.07
2761,92,35.914112,128.824312,234,1,13,0,1,0,2,영남대,10803.816884710342,0,2,0,0,도매업,3.71
2781,92,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,도매업,3.86
2815,92,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,도매업,3.33
2761,93,35.914112,128.824312,234,1,13,0,1,0,2,영남대,10803.816884710342,0,2,0,0,교육,1.25
2781,93,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,교육,1.67
2815,93,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,교육,1.25
2761,94,35.914112,128.824312,234,1,13,0,1,0,2,영남대,10803.816884710342,0,2,0,0,유흥주점,2.0
2781,94,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,유흥주점,2.0
2815,94,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,유흥주점,3.0
2761,95,35.914112,128.824312,234,1,13,0,1,0,2,영남대,10803.816884710342,0,2,0,0,의료,5.6
2781,95,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,의료,5.33
2815,95,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,의료,4.25
2763,96,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,음식점,2.69
2815,96,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,음식점,2.64
2783,96,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,음식점,2.62
2763,97,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,서비스,2.0
2815,97,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,서비스,3.67
2783,97,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,서비스,5.0
2763,98,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,소매업,4.43
2815,98,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,소매업,4.07
2783,98,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,소매업,4.44
2763,99,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,도매업,3.33
2815,99,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,도매업,3.33
2783,99,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,도매업,3.33
2763,100,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,교육,1.29
2815,100,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,교육,1.25
2783,100,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,교육,1.25
2763,101,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,의료,5.0
2815,101,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,의료,4.25
2783,101,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,의료,4.33
2768,102,35.918263,128.832792,213,0,4,0,1,0,0,영남대,11636.458741876531,0,0,0,0,음식점,3.0
2764,102,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,음식점,2.82
2831,102,35.918474,128.828218,235,1,7,0,1,0,0,영남대,11402.545758615828,0,2,0,0,음식점,2.8
2768,103,35.918263,128.832792,213,0,4,0,1,0,0,영남대,11636.458741876531,0,0,0,0,소매업,4.6
2764,103,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,소매업,4.75
2831,103,35.918474,128.828218,235,1,7,0,1,0,0,영남대,11402.545758615828,0,2,0,0,소매업,4.76
2768,104,35.918263,128.832792,213,0,4,0,1,0,0,영남대,11636.458741876531,0,0,0,0,도매업,4.0
2764,104,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,도매업,1.5
2831,104,35.918474,128.828218,235,1,7,0,1,0,0,영남대,11402.545758615828,0,2,0,0,도매업,3.25
2763,105,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,음식점,2.69
2783,105,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,음식점,2.62
2815,105,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,음식점,2.64
2763,106,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,서비스,2.0
2783,106,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,서비스,5.0
2815,106,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,서비스,3.67
2763,107,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,소매업,4.43
2783,107,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,소매업,4.44
2815,107,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,소매업,4.07
2763,108,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,도매업,3.33
2783,108,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,도매업,3.33
2815,108,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,도매업,3.33
2763,109,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,교육,1.29
2783,109,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,교육,1.25
2815,109,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,교육,1.25
2763,110,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,의료,5.0
2783,110,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,의료,4.33
2815,110,35.912064,128.825432,220,1,6,0,1,0,1,영남대,10684.94092642059,0,2,0,0,의료,4.25
2885,111,35.909675,128.812943,132,1,10,0,0,0,0,영남대,9808.22819178371,0,1,0,0,음식점,3.13
2837,111,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,음식점,3.12
2871,111,35.910911,128.812726,127,2,10,0,0,0,0,영남대,9911.71869550182,0,1,0,0,음식점,3.13
2885,112,35.909675,128.812943,132,1,10,0,0,0,0,영남대,9808.22819178371,0,1,0,0,미용,1.5
2837,112,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,미용,1.5
2871,112,35.910911,128.812726,127,2,10,0,0,0,0,영남대,9911.71869550182,0,1,0,0,미용,1.4
2885,113,35.909675,128.812943,132,1,10,0,0,0,0,영남대,9808.22819178371,0,1,0,0,서비스,4.0
2837,113,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,서비스,4.0
2871,113,35.910911,128.812726,127,2,10,0,0,0,0,영남대,9911.71869550182,0,1,0,0,서비스,4.0
2885,114,35.909675,128.812943,132,1,10,0,0,0,0,영남대,9808.22819178371,0,1,0,0,소매업,4.1
2837,114,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,소매업,3.73
2871,114,35.910911,128.812726,127,2,10,0,0,0,0,영남대,9911.71869550182,0,1,0,0,소매업,4.15
2885,115,35.909675,128.812943,132,1,10,0,0,0,0,영남대,9808.22819178371,0,1,0,0,도매업,2.5
2837,115,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,도매업,1.0
2871,115,35.910911,128.812726,127,2,10,0,0,0,0,영남대,9911.71869550182,0,1,0,0,도매업,2.5
2885,116,35.909675,128.812943,132,1,10,0,0,0,0,영남대,9808.22819178371,0,1,0,0,유흥주점,2.57
2837,116,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,유흥주점,2.5
2871,116,35.910911,128.812726,127,2,10,0,0,0,0,영남대,9911.71869550182,0,1,0,0,유흥주점,2.5
2885,117,35.909675,128.812943,132,1,10,0,0,0,0,영남대,9808.22819178371,0,1,0,0,의료,7.5
2837,117,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,의료,9.0
2871,117,35.910911,128.812726,127,2,10,0,0,0,0,영남대,9911.71869550182,0,1,0,0,의료,7.5
2813,118,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,음식점,2.73
2828,118,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,음식점,2.73
2764,118,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,음식점,2.82
2813,119,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,미용,1.0
2828,119,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,미용,1.0
2764,119,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,미용,1.0
2813,120,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,소매업,4.75
2828,120,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,소매업,5.14
2764,120,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,소매업,4.75
2813,121,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,도매업,3.0
2828,121,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,도매업,3.0
2764,121,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,도매업,1.5
2813,122,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,카페 및 베이커리,2.0
2828,122,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,카페 및 베이커리,2.0
2764,122,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,카페 및 베이커리,2.0
2872,123,35.917405,128.811549,139,2,11,0,0,0,3,영남대,10467.092625317817,0,0,0,0,음식점,1.33
2875,123,35.917396,128.811877,142,2,12,0,0,0,3,영남대,10481.343809099148,0,0,0,0,음식점,1.33
2889,123,35.916575,128.812931,149,2,13,0,0,0,3,영남대,10452.50914080669,0,1,0,0,음식점,1.33
2872,124,35.917405,128.811549,139,2,11,0,0,0,3,영남대,10467.092625317817,0,0,0,0,소매업,6.0
2875,124,35.917396,128.811877,142,2,12,0,0,0,3,영남대,10481.343809099148,0,0,0,0,소매업,5.0
2889,124,35.916575,128.812931,149,2,13,0,0,0,3,영남대,10452.50914080669,0,1,0,0,소매업,3.5
2830,125,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,음식점,2.63
2804,125,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,음식점,2.64
2795,125,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,음식점,2.79
2830,126,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,서비스,1.5
2804,126,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,서비스,3.67
2795,126,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,서비스,1.5
2830,127,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,소매업,3.85
2804,127,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,소매업,3.97
2795,127,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,소매업,3.97
2830,128,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,도매업,4.0
2804,128,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,도매업,4.0
2795,128,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,도매업,4.0
2830,129,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,교육,1.1
2804,129,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,교육,1.25
2795,129,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,교육,1.1
2830,130,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,유흥주점,2.8
2804,130,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,유흥주점,3.0
2795,130,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,유흥주점,2.83
2830,131,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,의료,5.0
2804,131,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,의료,4.33
2795,131,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,의료,4.6
2837,132,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,음식점,3.12
2883,132,35.907986,128.812885,135,0,10,0,0,0,0,영남대,9650.110871959623,0,1,0,0,음식점,3.19
2857,132,35.908309,128.813051,135,1,10,0,0,0,0,영남대,9688.1513733967,0,1,0,0,음식점,3.16
2837,133,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,미용,1.5
2883,133,35.907986,128.812885,135,0,10,0,0,0,0,영남대,9650.110871959623,0,1,0,0,미용,1.5
2857,133,35.908309,128.813051,135,1,10,0,0,0,0,영남대,9688.1513733967,0,1,0,0,미용,1.5
2837,134,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,서비스,4.0
2883,134,35.907986,128.812885,135,0,10,0,0,0,0,영남대,9650.110871959623,0,1,0,0,서비스,4.0
2857,134,35.908309,128.813051,135,1,10,0,0,0,0,영남대,9688.1513733967,0,1,0,0,서비스,4.0
2837,135,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,소매업,3.73
2883,135,35.907986,128.812885,135,0,10,0,0,0,0,영남대,9650.110871959623,0,1,0,0,소매업,3.78
2857,135,35.908309,128.813051,135,1,10,0,0,0,0,영남대,9688.1513733967,0,1,0,0,소매업,3.96
2837,136,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,도매업,1.0
2883,136,35.907986,128.812885,135,0,10,0,0,0,0,영남대,9650.110871959623,0,1,0,0,도매업,1.0
2857,136,35.908309,128.813051,135,1,10,0,0,0,0,영남대,9688.1513733967,0,1,0,0,도매업,1.0
2837,137,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,유흥주점,2.5
2883,137,35.907986,128.812885,135,0,10,0,0,0,0,영남대,9650.110871959623,0,1,0,0,유흥주점,2.5
2857,137,35.908309,128.813051,135,1,10,0,0,0,0,영남대,9688.1513733967,0,1,0,0,유흥주점,2.57
2837,138,35.908314,128.812411,134,0,10,0,0,0,0,영남대,9656.129440660996,0,1,0,0,의료,9.0
2883,138,35.907986,128.812885,135,0,10,0,0,0,0,영남대,9650.110871959623,0,1,0,0,의료,9.0
2857,138,35.908309,128.813051,135,1,10,0,0,0,0,영남대,9688.1513733967,0,1,0,0,의료,9.0
2813,139,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,음식점,2.73
2828,139,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,음식점,2.73
2764,139,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,음식점,2.82
2813,140,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,미용,1.0
2828,140,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,미용,1.0
2764,140,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,미용,1.0
2813,141,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,소매업,4.75
2828,141,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,소매업,5.14
2764,141,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,소매업,4.75
2813,142,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,도매업,3.0
2828,142,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,도매업,3.0
2764,142,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,도매업,1.5
2813,143,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,카페 및 베이커리,2.0
2828,143,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,카페 및 베이커리,2.0
2764,143,35.918398,128.829628,235,1,6,0,1,0,0,영남대,11472.60454661412,0,0,0,0,카페 및 베이커리,2.0
2716,144,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,음식점,3.0
2733,144,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,음식점,3.5
2729,144,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,음식점,2.93
2716,145,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,미용,1.0
2733,145,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,미용,1.0
2729,145,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,미용,1.0
2716,146,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,소매업,3.88
2733,146,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,소매업,4.06
2729,146,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,소매업,3.74
2716,147,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,도매업,4.67
2733,147,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,도매업,4.67
2729,147,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,도매업,4.0
2716,148,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,교육,2.0
2733,148,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,교육,2.0
2729,148,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,교육,1.67
2716,149,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,의료,4.67
2733,149,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,의료,4.43
2729,149,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,의료,4.43
2716,150,35.884828,128.815887,469,0,9,1,0,0,0,영남대,7863.598821925951,0,1,0,0,카페 및 베이커리,7.0
2733,150,35.88409,128.8192,477,0,10,1,0,0,1,영남대,8029.530005335545,0,1,0,0,카페 및 베이커리,4.5
2729,150,35.884758,128.820854,470,0,10,0,0,0,1,영남대,8190.682672087187,0,1,0,0,카페 및 베이커리,4.5
2737,151,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,음식점,4.25
2731,151,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,음식점,4.57
2742,151,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,음식점,5.0
2737,152,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,미용,1.0
2731,152,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,미용,1.0
2742,152,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,미용,1.0
2737,153,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,소매업,2.6
2731,153,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,소매업,3.0
2742,153,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,소매업,2.4
2828,154,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,음식점,2.73
2813,154,35.919238,128.828325,233,1,6,0,1,0,0,영남대,11476.258816602636,0,0,0,0,음식점,2.73
2831,154,35.918474,128.828218,235,1,7,0,1,0,0,영남대,11402.545758615828,0,2,0,0,음식점,2.8
2828,155,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,미용,1.0
